Date,Linear Predicted,Ridge Predicted,Decision Predicted,Lasso Predicted,ElasticNet Predicted,Closing Price
1987-09-30,113.49563095487564,113.49566148008401,113.85,113.46670694090358,113.4663996803261,112.77
1987-10-09,125.11059249278914,125.1105903513701,125.3,124.80439588872383,124.80431234844653,125.21
1987-10-27,122.15904839539759,122.15905542764526,122.43,121.74525759566262,121.74547759894392,122.18
1987-11-09,127.16588785191828,127.16588071911544,127.26,126.76352858229359,126.7638295337799,127.1
1987-11-10,127.33209706766434,127.33208869510509,127.9,127.09395934858613,127.09394628656517,126.75
1987-11-25,127.01535992688625,127.0153534156591,126.75,126.52512534742876,126.52549676059873,127.13
1987-12-10,124.3060556189891,124.30605637419217,123.99,123.8453104649062,123.84546583801392,124.05
1987-12-15,123.58615444686966,123.58615664986142,123.61,123.23386513924633,123.23376395499037,123.85
1987-12-18,125.94350695006999,125.94350322752672,126.54,125.58979195170517,125.59006024848392,126.21
1987-12-30,127.52041488040422,127.52040224724628,127.4,127.97471273597793,127.97315156218548,127.0
1988-01-04,127.03675939155575,127.03675414201284,127.24,126.55152796866645,126.5524916778966,126.3
1988-01-05,127.55972199495521,127.55971490596136,127.6,127.0705608807843,127.07137128361796,127.94
1988-01-14,127.48869986147103,127.48869072150852,127.83,127.20565501180761,127.20549192427606,127.34
1988-01-15,127.56295487438454,127.5629467768473,127.42,127.04132200310491,127.04168024313232,127.66
1988-01-21,130.37026394330246,130.37024845349086,132.05,129.8406975390358,129.84134465904972,130.59
1988-02-01,132.97513943992539,132.97511725743482,135.75,132.43196363002647,132.43295221245592,133.38
1988-02-12,138.2195480564214,138.21950701554022,138.85,138.18227006668678,138.1816280704649,138.14
1988-02-23,140.8310731444219,140.8310245449859,141.24,140.69109397395863,140.69039999030304,141.0
1988-03-03,134.07152868709852,134.07149959625625,134.18,133.9551372391906,133.95451255316345,134.0
1988-03-21,132.23084372025323,132.2308213819488,132.45,131.78263278650604,131.78261440384412,131.5
1988-03-22,132.8562682282328,132.85624575903353,132.88,132.35773163678726,132.358447260545,132.59
1988-03-23,133.77672422524518,133.77669954372982,133.77,133.25735868581458,133.25826051936443,133.96
1988-03-24,133.49448775738034,133.49446062817884,132.95,133.33927576179116,133.33878262548475,133.4
1988-03-29,135.0497102058411,135.04967973349096,135.0,134.78736768951484,134.78735369271214,135.42
1988-04-04,134.57828687046464,134.57825816581905,134.38,134.1912282662682,134.191380043098,134.77
1988-04-06,134.07931329777387,134.0792866597226,133.75,133.5935472091716,133.5939674408106,133.92
1988-04-14,134.43842171094656,134.43839283436716,135.55,134.2071273146306,134.20704909604353,135.37
1988-04-20,134.4335308831577,134.43350174110097,134.5,134.09752123013442,134.09730059528133,134.26
1988-04-21,134.86578291610192,134.8657535292552,134.94,134.39562161573784,134.39582270906394,134.41
1988-04-27,132.96037542464092,132.96034842685043,134.08,133.08838722004376,133.08731609091825,132.79
1988-04-29,131.21542083924874,131.21540148335922,131.73,130.8797989641498,130.87983234859874,130.6
1988-05-11,134.6047257146368,134.60469766241445,134.38,134.04162318896525,134.04207113546468,134.6
1988-05-27,131.72949386722536,131.7294751445804,132.02,131.22786362624336,131.22881074536846,131.42
1988-06-14,135.54140827178293,135.54137730570224,134.98,135.11571759836727,135.1160852932459,135.05
1988-06-15,136.29471009440738,136.29467952530544,136.55,135.785764185015,135.78726014832014,136.01
1988-06-30,130.80784414480638,130.80782602636322,130.41,130.45665485069802,130.45671691639464,131.4
1988-07-08,134.84215186601017,134.84212253502284,134.94,134.31844552133896,134.3186323940496,134.7
1988-07-11,135.29826394645409,135.29823237927346,135.9,134.9045201761836,134.90431309696726,135.33
1988-07-14,136.6416717415471,136.6416371480184,136.16,136.10141568891686,136.10155156104491,136.4
1988-07-19,133.78598897904618,133.78596240364428,133.15,133.2236197078985,133.2236795386422,133.75
1988-07-27,125.5099448321002,125.50992883430973,124.5,128.198116969722,128.1928495874873,124.05
1988-07-29,125.05398973493465,125.05399101386725,125.3,124.5819360935865,124.58328152829438,124.72
1988-08-05,116.38292643502523,116.38294510841084,114.25,117.76627390927035,117.76460113848273,115.79
1988-08-09,117.57344476751426,117.57346658447005,117.75,117.32117432440914,117.32215869231271,118.34
1988-08-12,116.11387748106723,116.11389837313624,116.27,116.41394211661712,116.41273600545702,117.97
1988-08-30,121.55542758313376,121.55543507572443,119.9,121.40783660738275,121.4075338201116,120.9
1988-09-07,128.5591935636632,128.55918104301387,128.45,128.37682499774945,128.37653818617338,129.5
1988-09-08,129.09098832217438,129.09097550862649,129.87,128.821355009149,128.82160371349084,128.7
1988-09-14,124.98369561784884,124.98369404214614,125.33,124.6431687482579,124.64316989027971,124.5
1988-09-26,126.65565770677894,126.6556502380892,128.62,126.69213978512192,126.69171037152338,126.83
1988-09-27,128.99954973532078,128.9995393201005,128.7,128.67428395898648,128.67547850022484,129.24
1988-10-05,123.87366708949551,123.87366759455477,122.95,124.07061086474302,124.0702103944128,123.23
1988-10-10,124.09077028964585,124.09077372065458,123.85,123.66407470189735,123.66515632412583,124.77
1988-10-12,122.69268581947547,122.69268884909053,122.49,122.75637979341107,122.75557337528004,122.69
1988-10-14,123.9056026235556,123.90560587283404,123.9,123.48780433118746,123.48856906587211,123.19
1988-10-19,124.5486667300627,124.54866680005513,124.95,124.21185506054626,124.212035459423,125.12
1988-10-21,126.56539110574667,126.5653869937518,127.35,126.07096807641652,126.07183517753681,126.64
1988-11-01,124.37478103254769,124.37478289264202,124.39,123.89012485679388,123.89085821169812,124.62
1988-11-02,125.27727987322304,125.27727840851475,125.35,124.86389995056327,124.86431452684702,125.73
1988-11-17,125.8012678809585,125.80126214645517,126.2,125.77849451664731,125.77773638334241,125.54
1988-11-18,125.71444358825872,125.71444135964796,126.09,125.2578734739217,125.2584991629832,125.71
1988-12-13,131.12887179438616,131.1288527936064,130.95,130.93707557640784,130.9371808745113,130.5
1988-12-22,151.15488240100927,151.15480477835231,152.9,151.4837831155533,151.4834127081258,149.39
1988-12-29,157.2771656287892,157.27707272702543,160.25,157.2803908458835,157.2809755373572,158.98
1989-01-03,165.35240378098678,165.35229284233594,165.05,164.77022128862032,164.77298579972168,165.9
1989-01-05,159.14907539471545,159.14897170042335,160.25,160.25509272478808,160.2534335544827,162.97
1989-01-17,142.84440274800045,142.84435091083583,144.43,142.72201422606605,142.72245396852423,142.58
1989-01-18,141.18401872978546,141.18397082206738,140.75,141.091748064402,141.09182326567253,142.2
1989-01-23,141.79680753767758,141.79675947506627,142.4,141.30731643725142,141.30804087134555,140.85
1989-01-27,134.47344158653937,134.4734039580351,134.05,136.1745242503823,136.1709005100319,134.03
1989-01-31,133.7773295702296,133.77729751981278,137.0,134.7558119816418,134.75367004501243,132.64
1989-02-01,130.54379837251065,130.5437773372647,130.4,131.06978743039852,131.06835366927464,132.11
1989-02-14,128.42610489190366,128.4260894945794,129.89,128.94671484555028,128.94508879366606,128.04
1989-02-15,131.74298271012123,131.7429660695716,131.2,131.33883862614496,131.3407501161876,132.69
1989-02-23,128.0472087119917,128.04719678077095,127.95,128.07847760088782,128.077834290232,127.6
1989-02-28,129.10949954706928,129.10948834772867,128.33,128.57812684420935,128.57907725362227,129.46
1989-03-06,133.37234947099364,133.3723229091935,133.2,133.16497016849348,133.16456558639646,134.13
1989-03-08,130.63455193736888,130.63453004697752,131.65,131.16851248550626,131.16681396597969,132.0
1989-03-14,132.75616134917203,132.75613553258304,134.0,132.7266436582576,132.72581281186237,132.48
1989-03-22,127.76645298861953,127.76644314387526,126.55,127.71471404364641,127.714630145349,128.31
1989-04-03,128.15690867202966,128.15689867682235,127.55,127.7852552580095,127.78555074791738,128.23
1989-04-07,133.62642658341895,133.6264028966305,133.6,133.13501204786778,133.1361707818876,133.84
1989-04-10,135.00587835882573,135.00584951706412,134.5,134.49577916429345,134.49639669182275,134.71
1989-04-12,132.37270592467365,132.3726818364667,132.5,132.34753593715502,132.34698746477588,132.8
1989-04-19,139.59135557509563,139.59131434746965,138.9,139.09700169391826,139.0979567073223,139.45
1989-04-20,141.13616965157706,141.13612350811894,139.62,140.8824219401395,140.88319767310352,139.56
1989-04-21,141.14766856239584,141.1476238248981,141.65,140.70997327953597,140.71136161326498,142.0
1989-05-04,136.26244169134702,136.26240754157485,136.16,135.86457668843886,135.8644490581674,136.4
1989-05-05,135.79040043870702,135.79036759999295,135.47,135.57345780353756,135.57334198573471,136.44
1989-05-09,140.7057228329084,140.70567502482743,140.45,140.53229431159917,140.53178801329173,141.25
1989-05-16,141.48180424912903,141.48175790712418,141.21,140.97917398252517,140.98026205747266,142.13
1989-05-23,133.9572642562194,133.95723770984628,132.83,133.66413362460852,133.6644706786397,134.61
1989-06-05,127.2360758103262,127.2360642655724,127.08,127.63923392457333,127.6377866848882,126.8
1989-06-28,113.59842118663195,113.59845390290667,115.75,113.63220153557502,113.6330159210306,114.38
1989-06-30,114.35965814187402,114.35968856973055,115.15,114.23909283863918,114.23983324385974,113.7
1989-07-06,93.8423413283339,93.84242255119321,93.89,95.15170601071429,95.14911918926168,93.38
1989-07-10,88.50859901428304,88.50870245236152,87.65,88.44159055903219,88.44187544373791,89.36
1989-07-17,88.83533278265386,88.83543858793279,88.7,88.61859937214855,88.62033599506024,86.85
1989-07-19,87.65985017275023,87.65995633093122,86.55,87.45521537403633,87.45560646082134,87.03
1989-07-20,88.54347655188738,88.5435794428102,88.0,88.33873592057503,88.33879788003443,88.24
1989-07-24,85.02308233672777,85.0231936200633,85.6,85.09746989033133,85.09682215687211,84.83
1989-07-25,84.2684964589186,84.26861191067093,84.8,84.08631637076076,84.08652307820854,84.75
1989-08-02,80.90853072264177,80.90865380095497,80.55,81.28230485722311,81.28171110536378,80.95
1989-08-03,82.28895088258867,82.2890712691908,82.85,82.33900556714599,82.3389222110174,81.94
1989-08-09,82.37400841359182,82.37412758928903,82.9,82.39488100777825,82.39436035320367,82.44
1989-08-14,75.30925309266429,75.30939035014895,74.95,75.88252256760407,75.88113068662005,76.62
1989-08-24,79.24791087810915,79.2480349728809,78.99,80.27680899933358,80.2746523570893,79.0
1989-08-28,81.82659878466777,81.82672344376047,81.75,81.53289989095447,81.53407719580693,82.25
1989-08-31,86.34284864303666,86.34295802995277,85.85,86.36430691057494,86.36449261688472,86.5
1989-09-06,84.95689401123647,84.95700840268697,84.05,84.64254204538177,84.64313424323686,84.54
1989-09-11,87.00627836449553,87.00638371122481,86.7,87.1698624815094,87.16911525021999,88.08
1989-09-13,79.27773738156148,79.27786378246911,79.5,79.65801814728724,79.65682250612895,80.8
1989-09-18,79.83938423990926,79.83951266058435,79.65,79.63751127865964,79.63784074919585,80.25
1989-09-20,81.36300828062434,81.36313168152415,82.5,81.52631844730239,81.52641581179218,82.55
1989-09-25,81.52210095694551,81.52222410569381,81.35,81.43518893748205,81.43533556967101,81.2
1989-09-29,80.77214958006142,80.77227106645883,81.16,81.37128867808298,81.36984617511933,80.6
1989-10-02,80.64082798685563,80.64095305963134,81.3,80.59174174626438,80.59162629731743,80.53
1989-10-11,68.65632752368967,68.65648440483206,68.85,69.08627553614822,69.0851130893429,69.89
1989-10-12,71.68742852173949,71.68758145341364,72.25,71.46639366714969,71.46723859033675,70.95
1989-10-16,69.79021372879906,69.79036992686748,69.51,69.81691606915854,69.8168330362437,70.42
1989-10-20,72.37593488739446,72.3760831897584,72.6,72.3485199816885,72.34820929229016,72.87
1989-10-23,72.81775914701325,72.8179065778008,73.0,72.7360429926251,72.73589939348419,72.82
1989-10-25,73.50446909753084,73.50461439350335,73.85,73.41867660095629,73.41845731857006,73.83
1989-10-27,73.7641992494082,73.76434703663637,73.85,73.5537755662127,73.55498186381368,73.06
1989-11-03,74.39505435764877,74.39519692916369,74.2,74.50074271647485,74.5004778439361,75.06
1989-11-07,75.76869412627947,75.76883251183614,75.5,75.84868187488712,75.84830039727154,75.73
1989-11-09,76.47674720610132,76.47688303998851,76.6,76.53688015138361,76.53626132881729,76.95
1989-11-13,77.28763351208255,77.28776972488215,75.95,77.2683655511449,77.26894130583385,78.25
1989-11-16,73.90768589135402,73.90782647612218,73.95,74.80700130869599,74.80535648254785,72.89
1989-11-20,73.30943635865245,73.3095840802993,73.2,73.0781258482187,73.0787169724266,72.7
1989-11-30,73.90627385424806,73.90641897176106,73.75,73.697124515677,73.69731942540967,74.11
1989-12-01,74.0631277855631,74.06327172423427,74.1,73.91114382907534,73.91102212041622,74.01
1989-12-04,72.43362523565423,72.43377066494844,72.01,73.0067009224863,73.00527982111645,72.09
1989-12-05,72.80296025203326,72.80310928523254,72.9,72.5843639975079,72.58489500006594,72.9
1989-12-08,74.26944377881452,74.26958957233879,74.65,74.01149317084608,74.01244723867212,74.75
1989-12-12,74.01130644079328,74.01144875346164,74.5,74.2459211638374,74.2450706467351,74.75
1989-12-13,74.74936965632882,74.74951243749534,73.7,74.51844261479073,74.51866905857376,74.99
1989-12-19,77.26261779124005,77.2627538985451,77.1,77.04619362008177,77.04665729004228,76.47
1989-12-27,81.19016884174796,81.19029081781574,81.61,81.58641695077506,81.58569483643265,80.32
1989-12-29,79.8056477488877,79.80577556589797,80.7,79.62625973238394,79.62627987190054,79.57
1990-01-09,82.27458715789348,82.27471032385895,82.9,82.03860733898235,82.03970043844805,82.84
1990-01-17,78.6222091520638,78.62234079196298,78.8,78.53976396459643,78.5399938483154,78.76
1990-01-18,78.8908877857304,78.8910181708163,79.45,78.76948229783213,78.76948876759987,79.37
1990-01-30,80.42925241583173,80.42937876364164,79.85,80.20508197904738,80.20523640697527,80.37
1990-02-02,80.47439174393008,80.47451572855648,80.06,80.63456133460177,80.63378117621261,80.38
1990-02-07,81.2188923506813,81.21901729492185,81.7,81.01911634815772,81.01965856996897,81.66
1990-02-08,82.07052489016466,82.07064640783885,81.85,81.8805569457073,81.88065950108357,82.09
1990-02-15,85.23185011367119,85.23195941368995,84.85,85.71091082925017,85.70971126986196,84.98
1990-02-21,88.63005227867441,88.63015669253369,88.5,88.56755015727512,88.56842756626524,89.64
1990-02-27,90.35172045362962,90.35181662542692,90.6,90.40009265491348,90.39950857591829,90.04
1990-03-01,95.97827761490817,95.97836281336791,96.35,95.61808429702243,95.61973163003194,96.75
1990-03-12,92.78632827888148,92.78641369128313,93.0,93.67652483631271,93.6743887697445,93.25
1990-03-15,94.11864496708533,94.1187318182289,94.6,93.9322688202483,93.93230255814863,95.5
1990-03-20,89.85095046580146,89.85105119868827,89.65,89.60291889160926,89.60368319676331,88.46
1990-03-23,90.21356146312888,90.21365325832453,89.15,91.50598467506504,91.50347454806396,89.3
1990-03-27,89.90909424397093,89.90918924230797,90.25,90.56863306554555,90.56705948835253,90.03
1990-03-29,90.22267995230163,90.22277522294031,91.7,90.52772562794534,90.52661623536879,91.4
1990-04-03,91.6682092696341,91.66830410964268,91.1,91.43347141993047,91.43393061621289,92.03
1990-04-06,96.25420961522333,96.25429046190058,96.8,96.2256083031678,96.22571876789515,95.67
1990-04-12,95.295944846429,95.29602806558546,95.55,95.281412577827,95.28135889084643,95.75
1990-04-16,96.99213179238542,96.99221225868625,95.8,96.62696516593775,96.62779442094684,96.85
1990-04-17,96.10640349546577,96.10648419297014,95.65,96.00483883941448,96.00468116253373,95.98
1990-04-18,93.60696630248964,93.60705270146666,93.95,93.85182460456026,93.85107286875727,92.99
1990-04-20,96.56172174057717,96.56180531407887,95.4,96.2166668592866,96.21833741196534,95.61
1990-04-30,92.48031252606816,92.48040517942228,91.9,92.15269721921446,92.15320332307634,92.25
1990-05-09,92.72841024209369,92.7285014082556,92.8,92.43230188567082,92.4324660848912,92.43
1990-05-16,92.97888512373896,92.97897468798043,93.7,93.02840998709539,93.02823643217789,93.63
1990-05-17,93.55870290829905,93.55878910999459,93.75,93.77748476660304,93.77657867693071,93.44
1990-06-08,93.5724125502374,93.57249962493957,93.35,93.66954252590185,93.66902399321731,93.05
1990-06-19,88.81203628728092,88.81213859862129,88.9,88.58881514096186,88.58895882370692,88.4
1990-06-25,85.8452359845242,85.84534637088602,85.5,85.63519161049538,85.6351482767622,85.75
1990-07-03,85.90797123231636,85.90808203973289,85.45,85.65704020913739,85.65725863386564,86.0
1990-07-05,87.66579931434215,87.66590115339442,87.4,88.18443716816095,88.18302557843698,86.5
1990-07-27,90.87875662358726,90.87885250080092,91.6,90.8577011191448,90.85764868415724,91.75
1990-08-01,93.41651691852651,93.4166047415551,94.25,93.49771833306963,93.49733205524237,93.25
1990-08-06,91.80129239828176,91.80138757512853,90.68,91.60440847282217,91.60519499900175,92.35
1990-08-08,92.57045697280108,92.57054889944561,92.7,92.30492286352302,92.30522987406613,91.85
1990-09-05,98.62489163964464,98.62496562668534,100.4,98.7378916389686,98.73799490608077,100.25
1990-09-10,93.96774017736223,93.96782388821889,94.45,94.44747130097458,94.44601898075773,94.75
1990-09-13,91.91814085208817,91.91822991008817,90.25,92.53118822188031,92.52952394994314,91.5
1990-09-26,94.59678648462668,94.59687144823552,93.5,94.47751256038869,94.47732594567077,94.35
1990-10-01,92.61924349631099,92.61933401277003,92.3,92.57017705509277,92.56995220207538,92.4
1990-10-03,94.27082629865282,94.27091344830062,93.1,93.91495164366505,93.91528544360922,94.1
1990-10-17,93.2295407821344,93.22963228760001,93.1,92.88416825374871,92.88511767563303,93.0
1990-10-29,91.61188927295724,91.61198265892168,92.05,91.63213090855659,91.6319104578522,92.5
1990-11-01,89.14005411083649,89.14015422398171,88.95,89.10693088700107,89.10654359861859,88.85
1990-11-12,83.71617583233379,83.71629071444919,84.05,83.80725222357862,83.80654254267583,84.4
1990-11-13,83.365335420779,83.36545069247663,82.7,83.63451086466776,83.63355577389119,84.1
1990-11-19,83.5515157516101,83.55163671651103,83.65,83.28976577954381,83.29150579421328,84.45
1990-11-26,84.18069626833835,84.18081448633403,85.05,84.02654010575817,84.02787574661119,85.3
1990-12-04,86.38140169753122,86.38151170918432,86.27,86.48772030432653,86.48824883604398,88.0
1990-12-06,89.39013484637144,89.39023718360991,89.25,89.14550222059309,89.14639422402148,90.0
1990-12-11,90.59342634443804,90.59352589483319,89.1,90.25597313151188,90.25714468374898,91.0
1991-01-02,87.57601284822618,87.5761156969908,88.25,87.87638728447475,87.87527571586678,88.05
1991-01-10,89.72144059892379,89.72153909926715,89.3,89.74995861994965,89.74960510770185,89.95
1991-01-28,83.38831435834241,83.38842896310094,82.85,83.88739501967414,83.88620953842398,82.8
1991-01-29,83.13691211633157,83.13703086271363,82.9,82.88909732387343,82.88931689438392,83.15
1991-01-30,82.53796390381532,82.5380816331943,83.05,82.78301282557511,82.78209292509754,82.95
1991-01-31,82.50190658253926,82.50202550152031,81.8,82.4760957974036,82.47561637316836,83.0
1991-02-01,82.76029702829736,82.76041475324607,83.05,82.92803998406144,82.92738992820223,82.3
1991-02-21,91.89374433430693,91.89383605215413,91.65,91.90925417454748,91.9086481185537,91.75
1991-02-25,89.84628863542058,89.84638716728607,90.45,89.70411098195545,89.70390297012183,90.3
1991-03-11,90.95319763950575,90.9532918840851,90.75,91.02637375669113,91.02570247236793,90.9
1991-03-12,89.27587109992305,89.27596940948575,88.2,89.53328871340764,89.53231749371527,89.35
1991-03-15,92.00592830307325,92.00602253664697,91.7,91.67438737708285,91.67499179283485,91.75
1991-03-21,94.17680891512668,94.17689581927559,93.4,94.20545994004675,94.2056277271116,95.0
1991-04-03,94.36931268064522,94.3694001033408,94.0,94.02581408930502,94.02639814609182,94.05
1991-04-08,93.51409679445595,93.5141866456456,92.74,93.19265823759227,93.19323648256295,93.25
1991-04-16,92.390789252625,92.39088113458075,92.45,92.1847579881085,92.1848248622899,92.15
1991-04-22,89.78477290967683,89.78487307231121,89.0,89.48051962698746,89.4809348660325,89.8
1991-05-03,86.81687326894253,86.81698108823916,87.15,86.6135363877715,86.61359080326925,86.7
1991-05-20,88.94069666789157,88.94079807328241,88.7,88.72548093197317,88.72538569266189,88.65
1991-05-22,86.52138446952455,86.5214916691854,86.7,86.54620194673737,86.54563899712683,86.8
1991-06-03,87.11386563738436,87.11397356243984,87.15,86.80550577831877,86.8059702858009,86.7
1991-06-04,87.09080071101494,87.09090782397838,87.05,86.79703656612573,86.7971109117355,87.05
1991-06-12,84.14583701344105,84.14595037661208,83.75,84.30514495332284,84.30431780873876,84.0
1991-06-14,84.08804438697892,84.08815891917044,84.2,84.01917501862577,84.01875843426707,84.3
1991-06-25,87.13774911078222,87.13785887723503,86.27,86.89026394497019,86.89159241969453,86.65
1991-06-28,84.22960920346169,84.22972361242812,84.8,84.1146550389566,84.11435696575208,84.2
1991-07-02,85.46464340367373,85.4647555965436,85.3,85.14488224868768,85.1451408562824,85.2
1991-07-03,84.91470874184682,84.91482083543383,85.3,84.93080158732917,84.9303675833248,85.0
1991-07-08,84.29632194407007,84.29643394614983,86.45,84.66575565959434,84.66454777715363,84.25
1991-07-15,82.18046915880133,82.1805873525184,82.8,82.52522673162268,82.52407324476255,81.9
1991-07-22,82.86271139665041,82.86282973669881,82.75,82.71174802000786,82.71145094544703,83.05
1991-07-24,82.81260859291943,82.81272849066596,82.9,82.56012294724968,82.56044117198661,82.4
1991-07-30,81.71549201377863,81.71561305139859,81.65,81.78960092183408,81.78907825416937,82.1
1991-08-01,83.0435139358667,83.04363520209158,83.0,82.7798435039854,82.78106736228845,83.0
1991-08-19,78.88212076512205,78.88225186727655,79.35,78.61330320247825,78.61359443394501,78.75
1991-08-22,79.267396030656,79.26752674273395,79.5,78.9886875271986,78.98929610265763,79.3
1991-08-27,84.2658726976146,84.2659890294745,84.05,84.06205465923934,84.06264786440946,84.4
1991-09-06,87.95537188163527,87.95547650519008,88.0,87.74660387073271,87.74668663304318,87.8
1991-09-09,89.40644739531122,89.40655051003856,89.35,89.0755546381545,89.07680073251584,89.9
1991-09-16,88.3904437638244,88.39054748119966,88.5,88.05571008703768,88.05592386866618,86.5
1991-09-18,84.17606409139823,84.17617990886507,84.1,83.86247930021862,83.86270921866429,84.2
1991-09-20,90.90416126428528,90.90425963918392,89.85,90.5640543370202,90.56509784864663,90.8
1991-09-23,88.75290849652359,88.75300864553725,89.05,89.0142558012898,89.01343788799389,89.2
1991-10-03,79.60445286663088,79.60457946741667,80.0,79.7515730720274,79.75084629011116,79.75
1991-10-10,80.51653401891672,80.51665956189105,80.8,80.46850926406104,80.46844503135837,81.0
1991-10-18,83.45600102660273,83.45611822757351,84.05,83.39360233311653,83.39357055526247,83.15
1991-10-23,82.38131485957933,82.38143457160045,82.9,82.30421768221234,82.30392981523558,82.45
1991-10-28,81.39399628444694,81.39411918171395,81.5,81.23384537350847,81.23370330912437,81.7
1991-11-06,76.99068610827223,76.99081869137886,76.84,77.53823721866326,77.53690453386969,76.5
1991-11-11,78.16372316202646,78.16385519809269,77.9,78.12649282633151,78.12632022731069,78.3
1991-11-18,78.1130441496372,78.11317571757542,78.55,78.25242239843637,78.25200507421441,77.6
1991-11-21,79.6297923728255,79.62991920767531,80.04,79.68860828597496,79.6880038666593,79.95
1991-11-26,77.64239311085983,77.6425286910468,78.15,77.36547244950677,77.36617671227742,77.75
1991-12-09,75.87256906925336,75.87270681651721,76.15,75.87923233175333,75.87868628613926,76.1
1991-12-13,75.60366272397658,75.60380597029294,75.3,75.34397424575093,75.3454978543177,75.8
1991-12-16,75.86965800494765,75.86980115277407,74.6,75.03928596284486,75.0410109815803,74.85
1991-12-18,76.39575672960378,76.39589922877208,75.25,75.44096635976892,75.44305435437897,75.3
1991-12-31,77.5313944688771,77.53152943072787,77.75,77.26928401290753,77.26957216334739,77.7
1992-01-03,78.45526183498339,78.45539262452807,78.2,78.62945620172468,78.62913493551596,79.3
1992-01-07,79.31536529293523,79.31549587421765,79.06,79.08291118638566,79.08353043242225,79.75
1992-01-16,78.67929136040388,78.67942380511381,78.6,78.39655547735629,78.39718485566638,78.9
1992-01-17,78.45851685451312,78.45864815961981,77.8,78.49174279937981,78.49163267820526,77.7
1992-01-23,76.39101542246945,76.39115033207642,76.3,76.76518729602435,76.76409785297452,76.1
1992-01-29,74.13843034291304,74.13857441777078,74.1,74.03389794967336,74.03394147322146,73.85
1992-01-30,74.47393864523258,74.47408264660922,74.65,74.21030748692338,74.21072127371828,74.6
1992-01-31,72.57465227297553,72.57479730234195,72.54,73.14346499972727,73.14204499225339,72.15
1992-02-05,69.23651662982896,69.23667137045128,69.85,69.82257150075728,69.821221128587,68.9
1992-02-10,69.95785101021403,69.9580077437539,70.3,69.71597829098218,69.71630452687253,69.5
1992-02-20,69.37144728272442,69.37160776243259,68.0,69.14048373190873,69.14173562589541,69.2
1992-02-24,64.94481975687415,64.94498721307323,65.05,65.42882429261796,65.42764565769605,65.05
1992-02-26,66.47297013270854,66.47313646111584,66.4,66.6044478820386,66.60466319786538,67.5
1992-03-03,71.34917755984287,71.34933212033653,68.95,71.28608330552933,71.28724960042884,72.25
1992-03-10,70.23320611744022,70.23336304551637,69.9,69.92226683459394,69.92302114088231,69.85
1992-03-16,72.54736197230781,72.54750747420772,72.89,72.99272706690964,72.99146277397905,72.55
1992-03-23,74.28949148220032,74.28963622179295,74.65,74.1169540110818,74.11747682127216,74.25
1992-03-26,70.57016490944464,70.57031761686963,70.75,70.69178031983266,70.69115137431518,70.75
1992-03-27,71.11201005931821,71.11216376352536,71.25,70.95480625211226,70.95527031465926,70.2
1992-04-03,72.1980123901817,72.19816570960398,71.55,72.02804354771186,72.02972419287799,71.4
1992-04-07,69.99151682362032,69.99166935736726,70.05,70.69873873402257,70.69738880650814,69.8
1992-04-13,65.44289007952824,65.4430552694918,65.55,66.09988976014519,66.09836465220626,65.65
1992-04-15,64.58401494276299,64.58418297789471,64.4,65.1931720700137,65.19181108541737,64.5
1992-04-22,63.71375782322354,63.713930885781934,63.25,63.85449362386233,63.85418764827783,63.35
1992-04-23,64.83266604291566,64.83283966472086,65.4,64.62490650887587,64.62622529947556,65.4
1992-04-28,64.28565807344229,64.28583162901637,64.75,64.1636837886644,64.16428677948228,63.85
1992-05-06,58.06974509619394,58.06993376887118,58.4,58.23650721945252,58.235956620867455,58.2
1992-05-21,64.24241646047807,64.24258803934505,63.9,64.41637615045565,64.41608940851798,64.35
1992-05-22,63.34681983474399,63.346996206973614,62.8,63.14066249035672,63.14130839483029,63.5
1992-05-28,62.63837654926883,62.63855077228224,63.1,63.06302450497229,63.0619075530031,62.55
1992-06-08,61.74131934891391,61.74149961868248,62.05,61.54046842395358,61.540801667692485,61.6
1992-06-09,61.728218825100875,61.728398093427,61.7,61.594910075453946,61.59479009712114,61.6
1992-06-10,60.50890011086772,60.50908113154297,60.29999999999999,60.786022874888495,60.78519331385799,60.45
1992-06-18,60.65642089785207,60.6566023247055,61.45,60.775156210727076,60.7746707342607,60.4
1992-06-19,58.166295994904,58.16648232279991,57.9,58.86076090017376,58.859373693496735,57.5
1992-07-02,58.021264759759845,58.021453801027434,57.35,58.18915620905634,58.188708499408236,58.5
1992-07-14,59.39908201270533,59.39926845777959,58.9,59.20786226071663,59.20795841285409,59.35
1992-07-15,60.61446068541338,60.614646405758734,59.5,60.10611686857222,60.10739253686698,59.3
1992-07-22,61.34106115562351,61.34124182949022,61.15,61.26444798733929,61.26447004200837,61.35
1992-07-29,55.40815011392951,55.40834574859769,55.2,55.80011229508473,55.799303293648315,55.55
1992-07-30,57.35819594426994,57.35838995827076,58.0,57.23743716805515,57.2383153280236,57.95
1992-08-03,56.22509794772313,56.22529287645307,56.05,56.26184469872361,56.26170702912288,56.25
1992-08-05,56.900830146512774,56.90102419045002,57.5,56.72379279179855,56.72408924442877,56.6
1992-08-12,50.634927720694634,50.63513522436556,51.5,51.365457163369896,51.36389827824705,50.75
1992-08-17,48.84551328608757,48.84572671182401,50.8,49.5165624476688,49.51534967353271,48.25
1992-08-26,51.36943852876281,51.369647612047316,51.4,51.30626888634999,51.30622441794962,51.5
